Equipment,Substation Name,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
42747137,"SAN BENITO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40995767,"COTTONWOOD SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
42746838,"OAKLAND C (OAKLAND PP) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
42741040,"STAFFORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42743516,"MORAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40993072,"MONTA VISTA SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42737110,"KERN OIL SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42737071,"JAMESON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43154958,"CLAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42727898,"VIEJO SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
40991696,"CARIBOU PH #2, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
42741509,"PANOCHE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42741679,"EASTSHORE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42758230,"MCFARLAND SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42829479,"VALLEY SPRINGS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42729288,"SCHULTE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990981,"METCALF SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42745099,"OCEANO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42836257,"HUMBOLDT BAY PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45077340,"TESLA SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
42717492,"CONTRA COSTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42830750,"OLIVE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990526,"SAN RAMON RESEARCH CTR, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
42733492,"MIDWAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42741680,"EASTSHORE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40992383,"MCCALL SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
40990544,"DIABLO CANYON PP, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43154956,"CLAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42769669,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43154957,"CLAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42717502,"CONTRA COSTA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42829063,"VALLEY SPRINGS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43154955,"CLAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41154497,"MIDWAY SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42836271,"HUMBOLDT BAY PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42735899,"MIDWAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42761240,"MOSHER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42733568,"LLAGAS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42756206,"COLUSA JUNCTION, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42615534,"ROCK CREEK PH, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42599523,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43142321,"LOS BANOS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43590876,"PANOCHE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43158082,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43142148,"VALLEY SPRINGS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43139160,"LAKEVILLE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44766294,"IGNACIO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44648492,"TESLA SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
42740917,"FORT ORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
44894542,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
42748954,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42735628,"HURON SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43146976,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42829825,"SNEATH LANE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42829827,"SNEATH LANE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42761250,"HALSEY PH, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
45220098,"CONTRA COSTA SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
42742269,"LIVINGSTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42764528,"GUERNSEY SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42761146,"PALERMO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42740923,"FORT ORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42663646,"DELEVAN SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42739504,"MORRO BAY SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42739364,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42663648,"DELEVAN SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
45635364,"MONTA VISTA SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
44894086,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
42829246,"COLEMAN PH, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42759060,"PANOCHE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42740919,"FORT ORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42830752,"OLIVE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44652436,"MCCALL SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
43680396,"LOCKHEED #1 SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44738463,"BELLOTA SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42755604,"OROSI SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42836269,"HUMBOLDT BAY PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41216851,"NORTH DUBLIN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42740915,"FORT ORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
40996066,"GREGG SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42762499,"MORAGA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990743,"MCCALL SUB, CIRCUIT BREAKERS",53,T,BRKR,,,,,left_only
42745102,"PEACHTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42830754,"OLIVE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44766297,"IGNACIO SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42838924,"TEJON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42745163,"COOLEY LANDING SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42745165,"COOLEY LANDING SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42829830,"SNEATH LANE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40993457,"SAN MATEO SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42747135,"SAN BENITO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42836277,"HUMBOLDT BAY PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42740481,"COOLEY LANDING SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42745167,"COOLEY LANDING SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40993048,"MORAGA SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
40993294,"PANOCHE SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42756603,"MORRO BAY SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41121038,"TESLA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41144262,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41201374,"LOS BANOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
41329321,"BIRDS LANDING SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41154257,"LAMBIE SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42736188,"DUMBARTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41213779,"CORTINA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42746394,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42669452,"BORDEN SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42750139,"CAMP EVERS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44143094,"TABLE MTN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42740921,"FORT ORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43164699,"EAGLE ROCK SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43232197,"METCALF SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42832645,"METCALF SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42740913,"FORT ORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42836275,"HUMBOLDT BAY PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43149835,"MERCED FALLS SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
45358510,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
42745169,"COOLEY LANDING SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42754174,"HALF MOON BAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42740911,"FORT ORD SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42762935,"REEDLEY SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42717068,"CHICO A SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
45358512,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
42749406,"BRIGHTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42836273,"HUMBOLDT BAY PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41216850,"NORTH DUBLIN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
40990744,"MCCALL SUB, CIRCUIT BREAKERS",53,T,BRKR,,,,,left_only
42745171,"COOLEY LANDING SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44766299,"IGNACIO SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
40993459,"SAN MATEO SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42745103,"PEACHTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43131071,"NEWARK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42745104,"PEACHTON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43145730,"EL PATIO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40993779,"TESLA SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
40993047,"MORAGA SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43145729,"EL PATIO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43598175,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41233523,"BORDEN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42836279,"HUMBOLDT BAY PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43158056,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42820512,"NORTH TOWER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43168016,"JAYNE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42829247,"COLEMAN PH, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42741736,"PARLIER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41202223,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43149825,"MERCED FALLS SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
41148249,"ROUND MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42773516,"WEST FRESNO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43168014,"JAYNE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41154259,"LAMBIE SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
41238378,"CORTINA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42748533,"CHICO A SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42839665,"NEWARK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44894087,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41329322,"BIRDS LANDING SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42736176,"MIDWAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42605925,"TABLE MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43153983,"GARBERVILLE SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43199922,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43152379,"MENDOCINO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42710030,"PANOCHE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41201379,"LOS BANOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42744313,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",24,T,BRKR,,,,,left_only
45358513,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
43199967,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43147770,"MANCHESTER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42749058,"MT EDEN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43158040,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42748534,"CHICO A SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42833199,"ALTO SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
45358514,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
45358515,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41216849,"NORTH DUBLIN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
43199916,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43238180,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
40996070,"GREGG SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
42833231,"NEWARK SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43144206,"SWIFT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40993462,"SAN MATEO SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
40993295,"PANOCHE SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
43232437,"CALLENDER SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43133717,"OCEANO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40993780,"TESLA SUB, CIRCUIT BREAKERS",43,T,BRKR,,,,,left_only
41211237,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42761252,"HALSEY PH, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42832316,"RICHMOND R SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42832314,"RICHMOND R SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43148570,"ARCO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42830565,"HERNDON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42833259,"CORCORAN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41154260,"LAMBIE SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
43164415,"STOCKDALE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42831755,"WAUKENA SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42840185,"HALF MOON BAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43191668,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42742968,"KERN PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43147746,"MANCHESTER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43147766,"MANCHESTER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41329323,"BIRDS LANDING SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42831492,"MCFARLAND SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43168023,"JAYNE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42763138,"LOS ESTEROS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43231375,"MAPLE CREEK SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43147773,"MANCHESTER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42763151,"LOS ESTEROS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43158090,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43168018,"JAYNE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43191662,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43200027,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43168021,"JAYNE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42836052,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42831752,"WAUKENA SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42833263,"CORCORAN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42605927,"TABLE MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43604799,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42831612,"ARCO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44640325,"BORDEN SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
42763135,"LOS ESTEROS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43145732,"EL PATIO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41201443,"LOS BANOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42829248,"COLEMAN PH, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43703383,"LOS COCHES SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
42828506,"LAKEVILLE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604758,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42833265,"CORCORAN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42840567,"HALF MOON BAY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45358516,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
45358518,"GATES SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
43223154,"NEW KEARNEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604794,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42832312,"RICHMOND R SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43215751,"MANTECA SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
40996067,"GREGG SUB, CIRCUIT BREAKERS",44,T,BRKR,,,,,left_only
44894088,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
44894089,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
44894090,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
41139106,"TESLA SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42833257,"CORCORAN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40992943,"METCALF SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
42833060,"SAN LUIS OBISPO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41210001,"BORDEN SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
42833261,"CORCORAN SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604802,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990514,"OLD KEARNEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43148678,"EASTSHORE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43199914,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42773513,"WEST FRESNO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43208890,"SAN FRAN P(HUNTERS POINT) SUB, BRKR",24,T,BRKR,,,,,left_only
43199946,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42836108,"DAIRYLAND SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43145755,"HERNDON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43241713,"KERN PP, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41329324,"BIRDS LANDING SW STA, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
43238178,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
42763153,"LOS ESTEROS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42707438,"PANOCHE SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604790,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43142522,"ARCO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43598922,"SAN JOSE B SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604797,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43604819,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43199879,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42830563,"HERNDON SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42691970,"GATES SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43227544,"BIG RIVER SUB, CIRCUIT BREAKERS",23,T,BRKR,,,,,left_only
43175623,"ANITA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44305709,"PALO ALTO SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43194039,"ORO LOMA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43229103,"LAMONT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
42757022,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
45036760,"LOS ESTEROS SUB, CIRCUIT BREAKERS",13,T,BRKR,,,,,left_only
42831763,"WAUKENA SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43170057,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43142525,"ARCO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43147764,"MANCHESTER SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41201449,"LOS BANOS SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43238185,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
43604814,"SAN MATEO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41301640,"TABLE MTN SUB, CIRCUIT BREAKERS",34,T,BRKR,,,,,left_only
43191666,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
44894091,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
44775752,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
44775754,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
44775755,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
44775756,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
44775757,"VACA DIXON SUB, CIRCUIT BREAKERS",14,T,BRKR,,,,,left_only
43223158,"NEW KEARNEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43236403,"NEW KEARNEY SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
40990084,"GREGG SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
43238187,"CRAZY HORSE CANYON SW STA, CKT BREAKERS",24,T,BRKR,,,,,left_only
43191648,"SALADO SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
41158176,"LOS ESTEROS SUB, CIRCUIT BREAKERS",33,T,BRKR,,,,,left_only
43199877,"HUMBOLDT SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43182813,"GEYSERS 3 & 4 PP SW STA, CIRCUIT BREAKER",24,T,BRKR,,,,,left_only
43196353,"CORTINA SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43180462,"ADOBE SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43227278,"KENT SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43248514,"MERCY SPRINGS SW STA, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
43239355,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",24,T,BRKR,,,,,left_only
